date,pair,visa_fx_per_inr,visa_inr_per_unit,visa_bill_amt,visa_benchmark,visa_markup,mc_fx_per_inr,mc_inr_per_unit,mc_bill_amt
2025-10-04,EUR/INR,0.0096312752,103.828411,963.12752,0.0095984950,0.003415,0.0096461,103.66884,964.6100000
2025-10-05,USD/INR,0.0112791976,88.658788,1127.91976,0.0112628740,0.001449,0.0112792,88.65877,1127.9200000
2025-10-05,EUR/INR,0.0096312752,103.828411,963.12752,0.0095984950,0.003415,0.0096461,103.66884,964.6100000
2025-10-06,USD/INR,0.0112791976,88.658788,1127.91976,0.0112628740,0.001449,0.0112757,88.68629,1127.5700000
2025-10-06,EUR/INR,0.0096312752,103.828411,963.12752,0.0095984950,0.003415,0.0096796,103.310054,967.9600000
2025-10-07,USD/INR,0.0112771243,88.675088,1127.71243,0.0112637204,0.00119,0.0112760,88.68393,1127.6000000
2025-10-07,EUR/INR,0.0096807563,103.297714,968.07563,0.0096452478,0.003681,0.0096765,103.343151,967.6500000
2025-10-08,USD/INR,0.0112758527,88.685088,1127.58527,0.0112668711,0.000797,0.0112733,88.705171,1127.3300000
2025-10-08,EUR/INR,0.0096813269,103.291626,968.13269,0.0096578700,0.002429,0.0097167,102.915599,971.6700000
2025-10-09,USD/INR,0.0112717856,88.717088,1127.17856,0.0112667458,0.000447,0.0112578,88.827302,1125.7800000
2025-10-09,EUR/INR,0.0097195605,102.885310,971.95605,0.0096901572,0.003034,0.0097513,102.550429,975.1300000
2025-10-10,USD/INR,0.0112682292,88.745088,1126.82292,0.0112616086,0.000588,0.0112838,88.622627,1128.3800000
2025-10-10,EUR/INR,0.0097636409,102.420809,976.36409,0.0096990859,0.006656,0.0097771,102.279817,977.7100000
2025-10-11,USD/INR,0.0113010838,88.487088,1130.10838,0.0112726234,0.002525,0.0112838,88.622627,1128.3800000
2025-10-11,EUR/INR,0.0097802445,102.246932,978.02445,0.0097446607,0.003652,0.0097771,102.279817,977.7100000
2025-10-12,USD/INR,0.0113010838,88.487088,1130.10838,0.0112726234,0.002525,0.0112838,88.622627,1128.3800000
2025-10-12,EUR/INR,0.0097802445,102.246932,978.02445,0.0097446607,0.003652,0.0097771,102.279817,977.7100000
2025-10-13,USD/INR,0.0113010838,88.487088,1130.10838,0.0112726234,0.002525,0.0112923,88.555919,1129.2300000
2025-10-13,EUR/INR,0.0097802445,102.246932,978.02445,0.0097446607,0.003652,0.0097718,102.335291,977.1800000
2025-10-14,USD/INR,0.0112922783,88.556088,1129.22783,0.0112751691,0.001517,0.0112689,88.739806,1126.8900000
2025-10-14,EUR/INR,0.0097717783,102.335518,977.17783,0.0097460188,0.002643,0.0097651,102.405505,976.5100000
2025-10-15,USD/INR,0.0112714044,88.720088,1127.14044,0.0112621219,0.000824,0.0113746,87.915179,1137.4600000
2025-10-15,EUR/INR,0.0097672384,102.383085,976.72384,0.0097482229,0.001951,0.0098066,101.972141,980.6600000
2025-10-16,USD/INR,0.011373965,87.920087,1137.3965,0.0113560970,0.001573,0.0113906,87.791688,1139.0600000
2025-10-16,EUR/INR,0.0098051324,101.987404,980.51324,0.0097712072,0.003472,0.0097975,102.066854,979.7500000
2025-10-17,USD/INR,0.0114157743,87.598087,1141.57743,0.0113730333,0.003758,0.0113763,87.902042,1137.6300000
2025-10-17,EUR/INR,0.0098073565,101.964275,980.73565,0.0097630984,0.004533,0.0097600,102.459016,976.0000000
2025-10-18,USD/INR,0.0114022371,87.702087,1140.22371,0.0113642776,0.00334,0.0113763,87.902042,1137.6300000
2025-10-18,EUR/INR,0.0097889987,102.155494,978.89987,0.0097288568,0.006182,0.0097600,102.459016,976.0000000
2025-10-19,USD/INR,0.0114022371,87.702087,1140.22371,0.0113642776,0.00334,0.0113763,87.902042,1137.6300000
2025-10-19,EUR/INR,0.0097889987,102.155494,978.89987,0.0097288568,0.006182,0.0097600,102.459016,976.0000000
2025-10-20,USD/INR,0.0114022371,87.702087,1140.22371,0.0113642776,0.00334,0.0113959,87.750858,1139.5900000
2025-10-20,EUR/INR,0.0097889987,102.155494,978.89987,0.0097288568,0.006182,0.0097869,102.1774,978.6900000
2025-10-21,USD/INR,0.0113982732,87.732587,1139.82732,0.0113761146,0.001948,0.0113790,87.881185,1137.9000000
2025-10-21,EUR/INR,0.0097948455,102.094514,979.48455,0.0097607160,0.003497,0.0098120,101.916021,981.2000000
2025-10-22,USD/INR,0.011380437,87.870087,1138.0437,0.0113674536,0.001142,0.0114150,87.60403,1141.5000000
2025-10-22,EUR/INR,0.0098132497,101.903042,981.32497,0.0097936191,0.002004,0.0098609,101.410622,986.0900000
2025-10-23,USD/INR,0.0113976236,87.737587,1139.76236,0.0113104372,0.007708,0.0114049,87.681611,1140.4900000
2025-10-23,EUR/INR,0.0098458986,101.565132,984.58986,0.0097613163,0.008665,0.0098454,101.570276,984.5400000
2025-10-24,USD/INR,0.0113869164,87.820087,1138.69164,0.0113867965,0.000011,0.0113899,87.797083,1138.9900000
2025-10-24,EUR/INR,0.0098298559,101.730891,982.98559,0.0098221310,0.000786,0.0098197,101.836105,981.9700000
2025-10-25,USD/INR,0.0114122568,87.625087,1141.22568,0.0113890033,0.002042,0.0113899,87.797083,1138.9900000
2025-10-25,EUR/INR,0.0098389907,101.636441,983.89907,0.0098079601,0.003164,0.0098197,101.836105,981.9700000
2025-10-26,USD/INR,0.0114122568,87.625087,1141.22568,0.0113890033,0.002042,0.0113899,87.797083,1138.9900000
2025-10-26,EUR/INR,0.0098389907,101.636441,983.89907,0.0098079601,0.003164,0.0098197,101.836105,981.9700000
2025-10-27,USD/INR,0.0114122568,87.625087,1141.22568,0.0113890033,0.002042,0.0113404,88.180311,1134.0400000
2025-10-27,EUR/INR,0.0098389907,101.636441,983.89907,0.0098079601,0.003164,0.0097627,102.43068,976.2700000
2025-10-28,USD/INR,0.0113923648,87.778088,1139.23648,0.0113321067,0.005317,0.0113437,88.154659,1134.3700000
2025-10-28,EUR/INR,0.0098074668,101.963128,980.74668,0.0097354868,0.007394,0.0097580,102.480016,975.8000000
2025-10-29,USD/INR,0.0113436447,88.155088,1134.36447,0.0113230546,0.001818,0.0113226,88.318937,1132.2600000
2025-10-29,EUR/INR,0.0097579642,102.480392,975.79642,0.0097360745,0.002248,0.0097457,102.609356,974.5700000
2025-10-30,USD/INR,0.0113460901,88.136088,1134.60901,0.0113338398,0.001081,0.0112967,88.521427,1129.6700000
2025-10-30,EUR/INR,0.0098005345,102.035251,980.05345,0.0097403230,0.006182,0.0097841,102.206641,978.4100000
2025-10-31,USD/INR,0.0113246322,88.303088,1132.46322,0.0112717237,0.004694,0.0112729,88.708318,1127.2900000
2025-10-31,EUR/INR,0.0098082634,101.954847,980.82634,0.0097590681,0.005041,0.0097846,102.201419,978.4600000
2025-11-01,USD/INR,0.0112930435,88.550088,1129.30435,0.0112714254,0.001918,0.0112729,88.708318,1127.2900000
2025-11-01,EUR/INR,0.0098029793,102.009804,980.29793,0.0097554313,0.004874,0.0097846,102.201419,978.4600000
2025-11-02,USD/INR,0.0112930435,88.550088,1129.30435,0.0112714254,0.001918,0.0112729,88.708318,1127.2900000
2025-11-02,EUR/INR,0.0098029793,102.009804,980.29793,0.0097554313,0.004874,0.0097846,102.201419,978.4600000
2025-11-03,USD/INR,0.0112930435,88.550088,1129.30435,0.0112714254,0.001918,0.0112756,88.687077,1127.5600000
2025-11-03,EUR/INR,0.0098029793,102.009804,980.29793,0.0097554313,0.004874,0.0098015,102.0252,980.1500000
2025-11-04,USD/INR,0.011276107,88.683088,1127.6107,0.0112645466,0.001026,0.0112836,88.624198,1128.3600000
2025-11-04,EUR/INR,0.0098018913,102.021127,980.18913,0.0097833478,0.001895,0.0098358,101.669412,983.5800000
2025-11-05,USD/INR,0.0113215551,88.327088,1132.15551,0.0112728147,0.004324,0.0112945,88.538669,1129.4500000
2025-11-05,EUR/INR,0.0098688492,101.328937,986.88492,0.0098101250,0.005986,0.0098487,101.536243,984.8700000
2025-11-06,USD/INR,0.0112962327,88.525088,1129.62327,0.0112813767,0.001317,0.0112830,88.628911,1128.3000000
2025-11-06,EUR/INR,0.0098502105,101.520673,985.02105,0.0098167218,0.003411,0.0098327,101.701466,983.2700000
2025-11-07,USD/INR,0.0113052999,88.454088,1130.52999,0.0112899831,0.001357,0.0112824,88.633624,1128.2400000
2025-11-07,EUR/INR,0.009840098,101.625004,984.0098,0.0097892856,0.005191,0.0097878,102.168005,978.7800000
2025-11-08,USD/INR,0.0112925334,88.554088,1129.25334,0.0112770440,0.001374,0.0112824,88.633624,1128.2400000
2025-11-08,EUR/INR,0.0097957339,102.085255,979.57339,0.0097543846,0.004239,0.0097878,102.168005,978.7800000
2025-11-09,USD/INR,0.0112925334,88.554088,1129.25334,0.0112770440,0.001374,0.0112824,88.633624,1128.2400000
2025-11-09,EUR/INR,0.0097957339,102.085255,979.57339,0.0097543846,0.004239,0.0097878,102.168005,978.7800000
2025-11-10,USD/INR,0.0112925334,88.554088,1129.25334,0.0112770440,0.001374,0.0112743,88.697303,1127.4300000
2025-11-10,EUR/INR,0.0097957339,102.085255,979.57339,0.0097543846,0.004239,0.0097715,102.338433,977.1500000
2025-11-11,USD/INR,0.0112843779,88.618088,1128.43779,0.0112765688,0.000693,0.0113102,88.415766,1131.0200000
2025-11-11,EUR/INR,0.0097801756,102.247652,978.01756,0.0097455439,0.003554,0.0098008,102.032487,980.0800000
2025-11-12,USD/INR,0.0112975089,88.515088,1129.75089,0.0113004003,-0.000256,0.0113024,88.476784,1130.2400000
2025-11-12,EUR/INR,0.0097847719,102.199623,978.47719,0.0097627648,0.002254,0.0097754,102.297604,977.5400000
2025-11-13,USD/INR,0.0113001898,88.494088,1130.01898,0.0112862261,0.001237,0.0112642,88.776833,1126.4200000
2025-11-13,EUR/INR,0.00977355,102.316967,977.355,0.0097496770,0.002449,0.0097290,102.785487,972.9000000
2025-11-14,USD/INR,0.0112896011,88.577088,1128.96011,0.0112753827,0.001261,0.0112831,88.628125,1128.3100000
2025-11-14,EUR/INR,0.0097508981,102.554655,975.08981,0.0097042626,0.004806,0.0097235,102.843626,972.3500000
2025-11-15,USD/INR,0.0112831047,88.628088,1128.31047,0.0112773693,0.000509,0.0112831,88.628125,1128.3100000
2025-11-15,EUR/INR,0.0097234517,102.844137,972.34517,0.0096818074,0.004301,0.0097235,102.843626,972.3500000
2025-11-16,USD/INR,0.0112831047,88.628088,1128.31047,0.0112773693,0.000509,0.0112831,88.628125,1128.3100000
2025-11-16,EUR/INR,0.0097234517,102.844137,972.34517,0.0096818074,0.004301,0.0097235,102.843626,972.3500000
2025-11-17,USD/INR,0.0112831047,88.628088,1128.31047,0.0112773693,0.000509,0.0112937,88.544941,1129.3700000
2025-11-17,EUR/INR,0.0097234517,102.844137,972.34517,0.0096818074,0.004301,0.0097519,102.54412,975.1900000
2025-11-18,USD/INR,0.0112936812,88.545088,1129.36812,0.0112860752,0.000674,0.0112968,88.520643,1129.6800000
2025-11-18,EUR/INR,0.0097518952,102.544170,975.18952,0.0097352499,0.00171,0.0097630,102.427533,976.3000000
2025-11-19,USD/INR,0.0112892188,88.580088,1128.92188,0.0112914540,-0.000198,0.0113108,88.411076,1131.0800000
2025-11-19,EUR/INR,0.0097573098,102.487265,975.73098,0.0097424107,0.001529,0.0098065,101.973181,980.6500000
2025-11-20,USD/INR,0.0113107984,88.411088,1131.07984,0.0112988894,0.001054,0.0112923,88.555919,1129.2300000
2025-11-20,EUR/INR,0.0098209491,101.823152,982.09491,0.0097547176,0.00679,0.0098143,101.892137,981.4300000
2025-11-21,USD/INR,0.0112847599,88.615088,1128.47599,0.0112723214,0.001103,0.0111727,89.50388,1117.2700000
2025-11-21,EUR/INR,0.0098119717,101.916315,981.19717,0.0097901003,0.002234,0.0097255,102.822477,972.5500000
2025-11-22,USD/INR,0.0112873074,88.595088,1128.73074,0.0111560020,0.01177,0.0111727,89.50388,1117.2700000
2025-11-22,EUR/INR,0.0098252926,101.778139,982.52926,0.0096840295,0.014587,0.0097255,102.822477,972.5500000
2025-11-23,USD/INR,0.0112873074,88.595088,1128.73074,0.0111560020,0.01177,0.0111727,89.50388,1117.2700000
2025-11-23,EUR/INR,0.0098252926,101.778139,982.52926,0.0096840295,0.014587,0.0097255,102.822477,972.5500000
2025-11-24,USD/INR,0.0112873074,88.595088,1128.73074,0.0111560020,0.01177,0.0112286,89.058298,1122.8600000
2025-11-24,EUR/INR,0.0098252926,101.778139,982.52926,0.0096840295,0.014587,0.0097632,102.425434,976.3200000
2025-11-25,USD/INR,0.0112299503,89.047589,1122.99503,0.0112171328,0.001143,0.0112304,89.044023,1123.0400000
2025-11-25,EUR/INR,0.0097643153,102.413735,976.43153,0.0097168510,0.004885,0.0097571,102.489469,975.7100000
2025-11-26,USD/INR,0.0112392272,88.974088,1123.92272,0.0112108298,0.002533,0.0112279,89.06385,1122.7900000
2025-11-26,EUR/INR,0.0097647402,102.409278,976.47402,0.0097055058,0.006103,0.0097245,102.833051,972.4500000
2025-11-27,USD/INR,0.0112194298,89.131089,1121.94298,0.0112107992,0.00077,0.0111988,89.295282,1119.8800000
2025-11-27,EUR/INR,0.0097171476,102.910858,971.71476,0.0096836825,0.003456,0.0096750,103.359173,967.5000000
2025-11-28,USD/INR,0.0112107511,89.200089,1121.07511,0.0111853951,0.002267,0.0111942,89.331975,1119.4200000
2025-11-28,EUR/INR,0.0096853045,103.249206,968.53045,0.0096542336,0.003218,0.0096894,103.205565,968.9400000
2025-11-29,USD/INR,0.0111986987,89.296089,1119.86987,0.0111759050,0.00204,0.0111942,89.331975,1119.4200000
2025-11-29,EUR/INR,0.0096933156,103.163875,969.33156,0.0096627227,0.003166,0.0096894,103.205565,968.9400000
2025-11-30,USD/INR,0.0111986987,89.296089,1119.86987,0.0111759050,0.00204,0.0111942,89.331975,1119.4200000
2025-11-30,EUR/INR,0.0096933156,103.163875,969.33156,0.0096627227,0.003166,0.0096894,103.205565,968.9400000
2025-12-01,USD/INR,0.0111986987,89.296089,1119.86987,0.0111759050,0.00204,0.0111746,89.488662,1117.4600000
2025-12-01,EUR/INR,0.0096933156,103.163875,969.33156,0.0096627227,0.003166,0.0096433,103.698941,964.3300000
2025-12-02,USD/INR,0.0111841074,89.412589,1118.41074,0.0111677629,0.001464,0.0111308,89.840802,1113.0800000
2025-12-02,EUR/INR,0.0096514465,103.611412,965.14465,0.0095893550,0.006475,0.0096038,104.12545,960.3800000
2025-12-03,USD/INR,0.0111491931,89.692589,1114.91931,0.0111170139,0.002895,0.0111039,90.058448,1110.3900000
2025-12-03,EUR/INR,0.0096196565,103.953815,961.96565,0.0095720802,0.00497,0.0095789,104.396121,957.8900000
2025-12-04,USD/INR,0.0111157316,89.962589,1111.57316,0.0110904641,0.002278,0.0111455,89.722309,1114.5500000
2025-12-04,EUR/INR,0.0095676712,104.518641,956.76712,0.0095050258,0.006591,0.0095662,104.534716,956.6200000
2025-12-05,USD/INR,0.0111271726,89.870089,1112.71726,0.0111271139,0.000005,0.0111144,89.973368,1111.4400000
2025-12-05,EUR/INR,0.0095594171,104.608888,955.94171,0.0095380712,0.002238,0.0095592,104.611265,955.9200000
2025-12-06,USD/INR,0.0111495038,89.690090,1114.95038,0.0111187496,0.002766,0.0111144,89.973368,1111.4400000
2025-12-06,EUR/INR,0.0095893117,104.282771,958.93117,0.0095480889,0.004317,0.0095592,104.611265,955.9200000
2025-12-07,USD/INR,0.0111495038,89.690090,1114.95038,0.0111187496,0.002766,0.0111144,89.973368,1111.4400000
2025-12-07,EUR/INR,0.0095893117,104.282771,958.93117,0.0095480889,0.004317,0.0095592,104.611265,955.9200000
2025-12-08,USD/INR,0.0111495038,89.690090,1114.95038,0.0111187496,0.002766,0.0111094,90.013862,1110.9400000
2025-12-08,EUR/INR,0.0095893117,104.282771,958.93117,0.0095480889,0.004317,0.0095647,104.55111,956.4700000
2025-12-09,USD/INR,0.0111164112,89.957089,1111.64112,0.0111058173,0.000954,0.0111337,89.817401,1113.3700000
2025-12-09,EUR/INR,0.0095707276,104.485264,957.07276,0.0095288008,0.0044,0.0095865,104.313357,958.6500000
2025-12-10,USD/INR,0.0111337386,89.817089,1113.37386,0.0111305595,0.000286,0.0111411,89.757744,1114.1100000
2025-12-10,EUR/INR,0.009586471,104.313672,958.6471,0.0095648015,0.002266,0.0095911,104.263327,959.1100000
2025-12-11,USD/INR,0.0111410571,89.758089,1114.10571,0.0111222859,0.001688,0.0111057,90.043851,1110.5700000
2025-12-11,EUR/INR,0.0095878192,104.299004,958.78192,0.0095601563,0.002894,0.0095369,104.855876,953.6900000
2025-12-12,USD/INR,0.0111178943,89.945089,1111.78943,0.0110717813,0.004165,0.0110516,90.484636,1105.1600000
2025-12-12,EUR/INR,0.0095179207,105.064964,951.79207,0.0094517512,0.007001,0.0094305,106.038916,943.0500000
2025-12-13,USD/INR,0.0110772528,90.275090,1107.72528,0.0110466074,0.002774,0.0110516,90.484636,1105.1600000
2025-12-13,EUR/INR,0.009452378,105.793483,945.2378,0.0094165949,0.0038,0.0094305,106.038916,943.0500000
2025-12-14,USD/INR,0.0110772528,90.275090,1107.72528,0.0110466074,0.002774,0.0110516,90.484636,1105.1600000
2025-12-14,EUR/INR,0.009452378,105.793483,945.2378,0.0094165949,0.0038,0.0094305,106.038916,943.0500000
2025-12-15,USD/INR,0.0110772528,90.275090,1107.72528,0.0110466074,0.002774,0.0110333,90.634715,1103.3300000
2025-12-15,EUR/INR,0.009452378,105.793483,945.2378,0.0094165949,0.0038,0.0094108,106.260892,941.0800000
2025-12-16,USD/INR,0.0110491023,90.505090,1104.91023,0.0110198494,0.002655,0.0110172,90.767164,1101.7200000
2025-12-16,EUR/INR,0.0094243357,106.108274,942.43357,0.0093762013,0.005134,0.0093867,106.533713,938.6700000
2025-12-17,USD/INR,0.0110253473,90.700090,1102.53473,0.0109985150,0.00244,0.0110737,90.304054,1107.3700000
2025-12-17,EUR/INR,0.0093960596,106.427592,939.60596,0.0093397715,0.006027,0.0094630,105.674733,946.3000000
2025-12-18,USD/INR,0.0111265535,89.875090,1112.65535,0.0110660593,0.005467,0.0111026,90.068993,1110.2600000
2025-12-18,EUR/INR,0.00950824,105.171935,950.824,0.0094404192,0.007184,0.0094797,105.48857,947.9700000
2025-12-19,USD/INR,0.0111064723,90.037590,1110.64723,0.0110788109,0.002497,0.0111811,89.436639,1118.1100000
2025-12-19,EUR/INR,0.0094829757,105.452131,948.29757,0.0094537170,0.003095,0.0095548,104.659438,955.4800000
2025-12-20,USD/INR,0.0112082381,89.220088,1120.82381,0.0111485522,0.005354,0.0111811,89.436639,1118.1100000
2025-12-20,EUR/INR,0.0095780438,104.405452,957.80438,0.0095189141,0.006212,0.0095548,104.659438,955.4800000
2025-12-21,USD/INR,0.0112082381,89.220088,1120.82381,0.0111485522,0.005354,0.0111811,89.436639,1118.1100000
2025-12-21,EUR/INR,0.0095780438,104.405452,957.80438,0.0095189141,0.006212,0.0095548,104.659438,955.4800000
2025-12-22,USD/INR,0.0112082381,89.220088,1120.82381,0.0111485522,0.005354,0.0111785,89.457441,1117.8500000
2025-12-22,EUR/INR,0.0095780438,104.405452,957.80438,0.0095189141,0.006212,0.0095518,104.692309,955.1800000
2025-12-23,USD/INR,0.0111803561,89.442589,1118.03561,0.0111549055,0.002282,0.0111737,89.49587,1117.3700000
2025-12-23,EUR/INR,0.0095534008,104.674766,955.34008,0.0094975781,0.005878,0.0095111,105.14031,951.1100000
2025-12-24,USD/INR,0.0111635065,89.577589,1116.35065,0.0111664941,-0.000268,0.0111386,89.77789,1113.8600000
2025-12-24,EUR/INR,0.0095008471,105.253772,950.08471,0.0094743714,0.002794,0.0094651,105.651287,946.5100000
2025-12-25,USD/INR,0.0111713009,89.515089,1117.13009,0.0111434122,0.002503,0.0111386,89.77789,1113.8600000
2025-12-25,EUR/INR,0.0094905188,105.368317,949.05188,0.0094539851,0.003864,0.0094651,105.651287,946.5100000
2025-12-26,USD/INR,0.0111713009,89.515089,1117.13009,0.0111434122,0.002503,0.0111520,89.670014,1115.2000000
2025-12-26,EUR/INR,0.0094905188,105.368317,949.05188,0.0094539851,0.003864,0.0094822,105.460758,948.2200000
2025-12-27,USD/INR,0.0111519906,89.670089,1115.19906,0.0111434122,0.00077,0.0111520,89.670014,1115.2000000
2025-12-27,EUR/INR,0.0094829757,105.452131,948.29757,0.0094539851,0.003066,0.0094822,105.460758,948.2200000
2025-12-28,USD/INR,0.0111519906,89.670089,1115.19906,0.0111434122,0.00077,0.0111520,89.670014,1115.2000000
2025-12-28,EUR/INR,0.0094829757,105.452131,948.29757,0.0094539851,0.003066,0.0094822,105.460758,948.2200000
2025-12-29,USD/INR,0.0111519906,89.670089,1115.19906,0.0111434122,0.00077,0.0111350,89.806915,1113.5000000
2025-12-29,EUR/INR,0.0094829757,105.452131,948.29757,0.0094539851,0.003066,0.0094750,105.540897,947.5000000
2025-12-30,USD/INR,0.0111380169,89.782589,1113.80169,0.0111235063,0.001304,0.0111509,89.67886,1115.0900000
2025-12-30,EUR/INR,0.0094807676,105.476691,948.07676,0.0094539404,0.002838,0.0094950,105.318589,949.5000000
2025-12-31,USD/INR,0.0111508714,89.679090,1115.08714,0.0111356317,0.001369,0.0111414,89.755327,1114.1400000
2025-12-31,EUR/INR,0.0094965596,105.301292,949.65596,0.0094714908,0.002647,0.0095072,105.18344,950.7200000
2026-01-01,USD/INR,0.0111456515,89.721089,1114.56515,0.0111272627,0.001653,0.0111414,89.755327,1114.1400000
2026-01-01,EUR/INR,0.0095107436,105.144249,951.07436,0.0094700108,0.004301,0.0095072,105.18344,950.7200000
2026-01-02,USD/INR,0.0111456515,89.721089,1114.56515,0.0111272627,0.001653,0.0111156,89.963655,1111.5600000
2026-01-02,EUR/INR,0.0095107436,105.144249,951.07436,0.0094700108,0.004301,0.0094908,105.365196,949.0800000
2026-01-03,USD/INR,0.0111285347,89.859089,1112.85347,0.0110869380,0.003752,0.0111156,89.963655,1111.5600000
